Volume,Analyte,Signal
13.987144611118,DARPin,7.2090073658167e-4
13.987144611118,target,NA
13.987144611118,complex,NA
13.9872129373551,DARPin,NA
13.9872129373551,target,0.023371761988765
13.9872129373551,complex,0.956443301765433
13.9954778635206,DARPin,7.207709119827e-4
13.9954778635206,target,NA
13.9954778635206,complex,NA
13.9955462302354,DARPin,NA
13.9955462302354,target,0.0228113793173289
13.9955462302354,complex,0.962588753104676
14.0038111159232,DARPin,5.8237852977674e-4
14.0038111159232,target,NA
14.0038111159232,complex,NA
14.0038795231156,DARPin,NA
14.0038795231156,target,0.0222661059591297
14.0038795231156,complex,0.973065252606257
14.0121443683258,DARPin,4.4398614757078e-4
14.0121443683258,target,NA
14.0121443683258,complex,NA
14.0122128159959,DARPin,NA
14.0122128159959,target,0.0219888439642974
14.0122128159959,complex,0.980285569553665
14.0204776207285,DARPin,1.6733120775787e-4
14.0204776207285,target,NA
14.0204776207285,complex,NA
14.0205461088762,DARPin,NA
14.0205461088762,target,0.0217115819694651
14.0205461088762,complex,0.985832422967905
14.0288108731311,DARPin,1.6698106209423e-4
14.0288108731311,target,NA
14.0288108731311,complex,NA
14.0288794017564,DARPin,NA
14.0288794017564,target,0.0214343199746328
14.0288794017564,complex,0.993011871848745
14.0371441255337,DARPin,1.6663091643059e-4
14.0371441255337,target,NA
14.0371441255337,complex,NA
14.0372126946367,DARPin,NA
14.0372126946367,target,0.0211570579798005
14.0372126946367,complex,0.997461266188995
14.0454773779364,DARPin,1.6615314575928e-4
14.0454773779364,target,NA
14.0454773779364,complex,NA
14.0455459875169,DARPin,NA
14.0455459875169,target,0.0203200624739029
14.0455459875169,complex,0.997498045443038
14.053810630339,DARPin,1.6591987773386e-4
14.053810630339,target,NA
14.053810630339,complex,NA
14.0538792803972,DARPin,NA
14.0538792803972,target,0.0194830669680053
14.0538792803972,complex,0.999441768817011
14.0621438827416,DARPin,-9.404245985166e-4
14.0621438827416,target,NA
14.0621438827416,complex,NA
14.0622125732774,DARPin,NA
14.0622125732774,target,0.0183930606345923
14.0622125732774,complex,1
14.0704771351443,DARPin,-0.00149355360353869
14.0704771351443,target,NA
14.0704771351443,complex,NA
14.0705458661577,DARPin,NA
14.0705458661577,target,0.0183860056948112
14.0705458661577,complex,0.999865485087497
14.0788103875469,DARPin,-0.00204668260856077
14.0788103875469,target,NA
14.0788103875469,complex,NA
14.078879159038,DARPin,NA
14.078879159038,target,0.01837895075503
14.078879159038,complex,0.999730970174994
14.0871436399495,DARPin,7.1689781493511e-4
14.0871436399495,target,NA
14.0871436399495,complex,NA
14.0872124519182,DARPin,NA
14.0872124519182,target,0.0178207637752781
14.0872124519182,complex,0.998066933083702
14.0954768923521,DARPin,3.0246260570543e-4
14.0954768923521,target,NA
14.0954768923521,complex,NA
14.0955457447985,DARPin,NA
14.0955457447985,target,0.0167305795405585
14.0955457447985,complex,0.992566427716036
14.1038101447548,DARPin,-1.1197260352419e-4
14.1038101447548,target,NA
14.1038101447548,complex,NA
14.1038790376787,DARPin,NA
14.1038790376787,target,0.0167193296025169
14.1038790376787,complex,0.986485244490409
14.1121433971574,DARPin,-9.4146148295952e-4
14.1121433971574,target,NA
14.1121433971574,complex,NA
14.112212330559,DARPin,NA
14.112212330559,target,0.0167080796644753
14.112212330559,complex,0.980399492614596
14.12047664956,DARPin,-6.6525225617137e-4
14.12047664956,target,NA
14.12047664956,complex,NA
14.1205456234393,DARPin,NA
14.1205456234393,target,0.0150604374777415
14.1205456234393,complex,0.973216319266855
14.1288099019627,DARPin,-5.2733614982087e-4
14.1288099019627,target,NA
14.1288099019627,complex,NA
14.1288789163195,DARPin,NA
14.1288789163195,target,0.0150598218906378
14.1288789163195,complex,0.963280457624782
14.1371431543653,DARPin,-3.8942004347037e-4
14.1371431543653,target,NA
14.1371431543653,complex,NA
14.1372122091998,DARPin,NA
14.1372122091998,target,0.0150592063035341
14.1372122091998,complex,0.954419123172341
14.1454764067679,DARPin,1.6303419522239e-4
14.1454764067679,target,NA
14.1454764067679,complex,NA
14.14554550208,DARPin,NA
14.14554550208,target,0.0150543228826847
14.14554550208,complex,0.943920839472022
14.1538096591706,DARPin,1.631206614289e-4
14.1538096591706,target,NA
14.1538096591706,complex,NA
14.1538787949603,DARPin,NA
14.1538787949603,target,0.0145004225377081
14.1538787949603,complex,0.932311409548186
14.1621429115732,DARPin,1.6305532104653e-4
14.1621429115732,target,NA
14.1621429115732,complex,NA
14.1622120878406,DARPin,NA
14.1622120878406,target,0.0139465221927313
14.1622120878406,complex,0.920144112786987
14.1704761639758,DARPin,1.6298998066416e-4
14.1704761639758,target,NA
14.1704761639758,complex,NA
14.1705453807208,DARPin,NA
14.1705453807208,target,0.013396881623916
14.1705453807208,complex,0.907423533953774
14.1788094163784,DARPin,1.6276208632349e-4
14.1788094163784,target,NA
14.1788094163784,complex,NA
14.1788786736011,DARPin,NA
14.1788786736011,target,0.013387751856212
14.1788786736011,complex,0.894149673048549
14.1871426687811,DARPin,1.6253419198282e-4
14.1871426687811,target,NA
14.1871426687811,complex,NA
14.1872119664813,DARPin,NA
14.1872119664813,target,0.012284821157801
14.1872119664813,complex,0.878676462324095
14.1954759211837,DARPin,7.1492394645884e-4
14.1954759211837,target,NA
14.1954759211837,complex,NA
14.1955452593616,DARPin,NA
14.1955452593616,target,0.0117351725314015
14.1955452593616,complex,0.864830929254075
14.2038091735863,DARPin,7.1504265477378e-4
14.2038091735863,target,NA
14.2038091735863,complex,NA
14.2038785522419,DARPin,NA
14.2038785522419,target,0.0117345569442978
14.2038785522419,complex,0.847158403626584
14.212142425989,DARPin,4.385247439212e-4
14.212142425989,target,NA
14.212142425989,complex,NA
14.2122118451221,DARPin,NA
14.2122118451221,target,0.0117296950103394
14.2122118451221,complex,0.833294440175861
14.2204756783916,DARPin,1.6200683306863e-4
14.2204756783916,target,NA
14.2204756783916,complex,NA
14.2205451380024,DARPin,NA
14.2205451380024,target,0.011180038326356
14.2205451380024,complex,0.8189140231842
14.2288089307942,DARPin,-9.4375459839879e-4
14.2288089307942,target,NA
14.2288089307942,complex,NA
14.2288784308826,DARPin,NA
14.2288784308826,target,0.0111794227392523
14.2288784308826,complex,0.801785620841458
14.2371421831969,DARPin,7.1297304838063e-4
14.2371421831969,target,NA
14.2371421831969,complex,NA
14.2372117237629,DARPin,NA
14.2372117237629,target,0.0111745688628781
14.2372117237629,complex,0.785731520075993
14.2454754355995,DARPin,0.00071387631464667005
14.2454754355995,target,NA
14.2454754355995,complex,NA
14.2455450166431,DARPin,NA
14.2455450166431,target,0.0106206685179014
14.2455450166431,complex,0.768040631214333
14.2538086880021,DARPin,4.3723178635116e-4
14.2538086880021,target,NA
14.2538086880021,complex,NA
14.2538783095234,DARPin,NA
14.2538783095234,target,0.0100667681729245
14.2538783095234,complex,0.753627905996283
14.2621419404047,DARPin,1.6058725805564e-4
14.2621419404047,target,NA
14.2621419404047,complex,NA
14.2622116024037,DARPin,NA
14.2622116024037,target,0.00951709805963422
14.2622116024037,complex,0.734304897065484
14.2704751928074,DARPin,-3.9266601341887e-4
14.2704751928074,target,NA
14.2704751928074,complex,NA
14.2705448952839,DARPin,NA
14.2705448952839,target,0.00924195118064516
14.2705448952839,complex,0.716037635781636
14.27880844521,DARPin,7.1213181617006e-4
14.27880844521,target,NA
14.27880844521,complex,NA
14.2788781881642,DARPin,NA
14.2788781881642,target,0.00896680430165606
14.2788781881642,complex,0.697779619232614
14.2871416976126,DARPin,7.1270997451962e-4
14.2871416976126,target,NA
14.2871416976126,complex,NA
14.2872114810444,DARPin,NA
14.2872114810444,target,0.00841289858495657
14.2872114810444,complex,0.679521602683597
14.2954749500153,DARPin,4.3608223898888e-4
14.2954749500153,target,NA
14.2954749500153,complex,NA
14.2955447739247,DARPin,NA
14.2955447739247,target,0.00841228031199155
14.2955447739247,complex,0.662909549133203
14.3038082024179,DARPin,1.5945450345813e-4
14.3038082024179,target,NA
14.3038082024179,complex,NA
14.303878066805,DARPin,NA
14.303878066805,target,0.00841166203902653
14.303878066805,complex,0.643568128622729
14.3121414548205,DARPin,-0.00039377861669864003
14.3121414548205,target,NA
14.3121414548205,complex,NA
14.3122113596852,DARPin,NA
14.3122113596852,target,0.00813229432886575
14.3122113596852,complex,0.626398138402577
14.3204747072232,DARPin,1.5802271930952e-4
14.3204747072232,target,NA
14.3204747072232,complex,NA
14.3205446525655,DARPin,NA
14.3205446525655,target,0.00785292661870496
14.3205446525655,complex,0.607600752543428
14.3288079596258,DARPin,1.5822203289515e-4
14.3288079596258,target,NA
14.3288079596258,complex,NA
14.3288779454457,DARPin,NA
14.3288779454457,target,0.00785231103160127
14.3288779454457,complex,0.590984025594254
14.3371412120284,DARPin,1.5798876486978e-4
14.3371412120284,target,NA
14.3371412120284,complex,NA
14.337211238326,DARPin,NA
14.337211238326,target,0.00784328332662919
14.337211238326,complex,0.571642658801008
14.3454744644311,DARPin,1.5775549684436e-4
14.3454744644311,target,NA
14.3454744644311,complex,NA
14.3455445312063,DARPin,NA
14.3455445312063,target,0.00675291171607054
14.3455445312063,complex,0.555021263824781
14.3538077168337,DARPin,1.5798167885351e-4
14.3538077168337,target,NA
14.3538077168337,complex,NA
14.3538778240865,DARPin,NA
14.3538778240865,target,0.00681673095058815
14.3538778240865,complex,0.53842310154938
14.3621409692363,DARPin,-5.3296319623539e-4
14.3621409692363,target,NA
14.3621409692363,complex,NA
14.3622111169668,DARPin,NA
14.3622111169668,target,0.00677759692185675
14.3622111169668,complex,0.525116736349886
14.3704742216389,DARPin,-0.00122390807132435
14.3704742216389,target,NA
14.3704742216389,complex,NA
14.370544409847,DARPin,NA
14.370544409847,target,0.00673846289312534
14.370544409847,complex,0.503060200059748
14.3788074740416,DARPin,-0.00260602400351142
14.3788074740416,target,NA
14.3788074740416,complex,NA
14.3788777027273,DARPin,NA
14.3788777027273,target,0.00619294780740303
14.3788777027273,complex,0.486415464948239
14.3871407264442,DARPin,-9.4793278427439e-4
14.3871407264442,target,NA
14.3871407264442,complex,NA
14.3872109956075,DARPin,NA
14.3872109956075,target,0.00564322934860822
14.3872109956075,complex,0.470365927461238
14.3954739788468,DARPin,-2.5720859916478e-4
14.3954739788468,target,NA
14.3954739788468,complex,NA
14.3955442884878,DARPin,NA
14.3955442884878,target,0.0050935108898134
14.3955442884878,complex,0.454321049943709
14.4038072312495,DARPin,-5.01679311189016e-5
14.4038072312495,target,NA
14.4038072312495,complex,NA
14.4038775813681,DARPin,NA
14.4038775813681,target,0.00563990185958718
14.4038775813681,complex,0.438824791842858
14.4121404836521,DARPin,-5.0008045892132e-4
14.4121404836521,target,NA
14.4121404836521,complex,NA
14.4122108742483,DARPin,NA
14.4122108742483,target,0.0057076577275684
14.4122108742483,complex,0.423333199083206
14.4204737360547,DARPin,-9.4999298672379e-4
14.4204737360547,target,NA
14.4204737360547,complex,NA
14.4205441671286,DARPin,NA
14.4205441671286,target,0.00567389248395297
14.4205441671286,complex,0.408390220368505
14.4288069884574,DARPin,-3.9714781248095e-4
14.4288069884574,target,NA
14.4288069884574,complex,NA
14.4288774600088,DARPin,NA
14.4288774600088,target,0.00564012724033754
14.4288774600088,complex,0.392903301007629
14.43714024086,DARPin,1.5569736176188e-4
14.43714024086,target,NA
14.43714024086,complex,NA
14.4372107528891,DARPin,NA
14.4372107528891,target,0.00591615000337826
14.4372107528891,complex,0.379057534267673
14.4454734932626,DARPin,7.0776469515491e-4
14.4454734932626,target,NA
14.4454734932626,complex,NA
14.4455440457694,DARPin,NA
14.4455440457694,target,0.00591448760179836
14.4455440457694,complex,0.364128583806895
14.4538067456652,DARPin,7.0845234233273e-4
14.4538067456652,target,NA
14.4538067456652,complex,NA
14.4538773386496,DARPin,NA
14.4538773386496,target,0.00591282520021851
14.4538773386496,complex,0.349738879106622
14.4621399980679,DARPin,4.3294233320586e-4
14.4621399980679,target,NA
14.4621399980679,complex,NA
14.4622106315299,DARPin,NA
14.4622106315299,target,0.00563347763401807
14.4622106315299,complex,0.336999657709658
14.4704732504705,DARPin,1.5743232407908e-4
14.4704732504705,target,NA
14.4704732504705,complex,NA
14.4705439244101,DARPin,NA
14.4705439244101,target,0.00562661876211659
14.4705439244101,complex,0.323177292879796
14.4788065028731,DARPin,7.0681012831441e-4
14.4788065028731,target,NA
14.4788065028731,complex,NA
14.4788772172904,DARPin,NA
14.4788772172904,target,0.00561975989021506
14.4788772172904,complex,0.310442744881611
14.4871397552758,DARPin,5.6906460339983e-4
14.4871397552758,target,NA
14.4871397552758,complex,NA
14.4872105101707,DARPin,NA
14.4872105101707,target,0.00453336335451319
14.4872105101707,complex,0.297168983353257
14.4954730076784,DARPin,4.3131907848526e-4
14.4954730076784,target,NA
14.4954730076784,complex,NA
14.4955438030509,DARPin,NA
14.4955438030509,target,0.00618013695832398
14.4955438030509,complex,0.286633478986108
14.503806260081,DARPin,1.5552661506087e-4
14.503806260081,target,NA
14.503806260081,complex,NA
14.5038770959312,DARPin,NA
14.5038770959312,target,0.00617952137122029
14.5038770959312,complex,0.274475687488288
14.5121395124837,DARPin,-9.5244071393961e-4
14.5121395124837,target,NA
14.5121395124837,complex,NA
14.5122103888114,DARPin,NA
14.5122103888114,target,0.00616645681658008
14.5122103888114,complex,0.263949556777311
14.5204727648863,DARPin,-3.9962509496268e-4
14.5204727648863,target,NA
14.5204727648863,complex,NA
14.5205436816917,DARPin,NA
14.5205436816917,target,0.0045225748357937004
14.5205436816917,complex,0.252888945023894
14.5288060172889,DARPin,1.5319052401423e-4
14.5288060172889,target,NA
14.5288060172889,complex,NA
14.5288769745719,DARPin,NA
14.5288769745719,target,0.00479756555659584
14.5288769745719,complex,0.241275051198466
14.5371392696915,DARPin,4.2962343042224e-4
14.5371392696915,target,NA
14.5371392696915,complex,NA
14.5372102674522,DARPin,NA
14.5372102674522,target,0.00493371705241438
14.5372102674522,complex,0.231302181072612
14.5454725220942,DARPin,7.0605633683015e-4
14.5454725220942,target,NA
14.5454725220942,complex,NA
14.5455435603325,DARPin,NA
14.5455435603325,target,0.00506986854823288
14.5455435603325,complex,0.222989157162791
14.5538057744968,DARPin,9.8248924323816e-4
14.5538057744968,target,NA
14.5538057744968,complex,NA
14.5538768532127,DARPin,NA
14.5538768532127,target,0.00507752541420657
14.5538768532127,complex,0.213044553041966
14.5621390268994,DARPin,6.7124330695472e-4
14.5621390268994,target,NA
14.5621390268994,complex,NA
14.562210146093,DARPin,NA
14.562210146093,target,0.00617521226149438
14.562210146093,complex,0.200342965934484
14.5704722793021,DARPin,3.5999737067129e-4
14.5704722793021,target,NA
14.5704722793021,complex,NA
14.5705434389732,DARPin,NA
14.5705434389732,target,0.0061745966743907
14.5705434389732,complex,0.193103453958699
14.5788055317047,DARPin,-4.0030011185286e-4
14.5788055317047,target,NA
14.5788055317047,complex,NA
14.5788767318535,DARPin,NA
14.5788767318535,target,0.00615746841146863
14.5788767318535,complex,0.183716880512783
14.5871387841073,DARPin,-6.7687310296932e-4
14.5871387841073,target,NA
14.5871387841073,complex,NA
14.5872100247338,DARPin,NA
14.5872100247338,target,0.00397259217452529
14.5872100247338,complex,0.177602782056099
14.59547203651,DARPin,-9.5344609408583e-4
14.59547203651,target,NA
14.59547203651,complex,NA
14.595543317614,DARPin,NA
14.595543317614,target,0.00561946246934517
14.595543317614,complex,0.169871357254688
14.6038052889126,DARPin,0.00125470624348545
14.6038052889126,target,NA
14.6038052889126,complex,NA
14.6038766104943,DARPin,NA
14.6038766104943,target,0.00562296699361193
14.6038766104943,complex,0.161028641193246
14.6121385413152,DARPin,0.0012569341230258
14.6121385413152,target,NA
14.6121385413152,complex,NA
14.6122099033745,DARPin,NA
14.6122099033745,target,0.00617151873887216
14.6122099033745,complex,0.154370674608642
14.6204717937178,DARPin,0.00125670085500037
14.6204717937178,target,NA
14.6204717937178,complex,NA
14.6205431962548,DARPin,NA
14.6205431962548,target,0.00617193183668037
14.6205431962548,complex,0.147731637974956
14.6288050461205,DARPin,0.00125646758697495
14.6288050461205,target,NA
14.6288050461205,complex,NA
14.6288764891351,DARPin,NA
14.6288764891351,target,0.00617080190712076
14.6288764891351,complex,0.141092601341271
14.6371382985231,DARPin,-0.00261255942011985
14.6371382985231,target,NA
14.6371382985231,complex,NA
14.6372097820153,DARPin,NA
14.6372097820153,target,0.0061696719775611
14.6372097820153,complex,0.133356476282466
14.6454715509257,DARPin,-9.5473285485939e-4
14.6454715509257,target,NA
14.6454715509257,complex,NA
14.6455430748956,DARPin,NA
14.6455430748956,target,0.00616905639045736
14.6455430748956,complex,0.127256494713128
14.6538048033284,DARPin,-4.0259432014817e-4
14.6538048033284,target,NA
14.6538048033284,complex,NA
14.6538763677758,DARPin,NA
14.6538763677758,target,0.00616844080335367
14.6538763677758,complex,0.12117074283731499
14.662138055731,DARPin,1.4954421456304e-4
14.662138055731,target,NA
14.662138055731,complex,NA
14.6622096606561,DARPin,NA
14.6622096606561,target,0.00616782521624999
14.6622096606561,complex,0.117279135581406
14.6704713081336,DARPin,7.0132136898139e-4
14.6704713081336,target,NA
14.6704713081336,complex,NA
14.6705429535363,DARPin,NA
14.6705429535363,target,0.00589466050296655
14.6705429535363,complex,0.111760922329743
14.6788045605363,DARPin,7.0174637732511e-4
14.6788045605363,target,NA
14.6788045605363,complex,NA
14.6788762464166,DARPin,NA
14.6788762464166,target,0.00562149578968301
14.6788762464166,complex,0.105131393645297
14.6871378129389,DARPin,7.0151310929969e-4
14.6871378129389,target,NA
14.6871378129389,complex,NA
14.6872095392969,DARPin,NA
14.6872095392969,target,0.00507168332574029
14.6872095392969,complex,0.100686469401178
14.6954710653415,DARPin,-0.00206195617909579
14.6954710653415,target,NA
14.6954710653415,complex,NA
14.6955428321771,DARPin,NA
14.6955428321771,target,0.00562230318427
14.6955428321771,complex,0.0962605717989842
14.7038043177442,DARPin,6.9764771770872e-4
14.7038043177442,target,NA
14.7038043177442,complex,NA
14.7038761250574,DARPin,NA
14.7038761250574,target,0.0061729230427997
14.7038761250574,complex,0.0923831969224592
14.7121375701468,DARPin,0.00125344976192808
14.7121375701468,target,NA
14.7121375701468,complex,NA
14.7122094179376,DARPin,NA
14.7122094179376,target,0.00644690455118474
14.7122094179376,complex,0.0879620640383312
14.7204708225494,DARPin,0.0013918921535157
14.7204708225494,target,NA
14.7204708225494,complex,NA
14.7205427108179,DARPin,NA
14.7205427108179,target,0.00672088605956983
14.7205427108179,complex,0.0829876490821926
14.728804074952,DARPin,0.00132301426100355
14.728804074952,target,NA
14.728804074952,complex,NA
14.7288760036982,DARPin,NA
14.7288760036982,target,0.00685960826047014
14.7288760036982,complex,0.0785569813902103
14.7371373273547,DARPin,0.00125413636849144
14.7371373273547,target,NA
14.7371373273547,complex,NA
14.7372092965784,DARPin,NA
14.7372092965784,target,0.00679135697643602
14.7372092965784,complex,0.0752281077524632
14.7454705797573,DARPin,-1.2761549655165e-4
14.7454705797573,target,NA
14.7454705797573,complex,NA
14.745542589458699,DARPin,NA
14.745542589458699,target,0.0067231056924018
14.745542589458699,complex,0.0724572889623776
14.7538038321599,DARPin,-0.00150936736159474
14.7538038321599,target,NA
14.7538038321599,complex,NA
14.7538758823389,DARPin,NA
14.7538758823389,target,0.00782091608931258
14.7538758823389,complex,0.0685942324128029
14.7621370845626,DARPin,-4.0473208598176e-4
14.7621370845626,target,NA
14.7621370845626,complex,NA
14.7622091752192,DARPin,NA
14.7622091752192,target,0.00782436958221341
14.7622091752192,complex,0.0658186274177606
14.7704703369652,DARPin,1.4710753751917e-4
14.7704703369652,target,NA
14.7704703369652,complex,NA
14.7705424680995,DARPin,NA
14.7705424680995,target,0.00789189631264476
14.7705424680995,complex,0.0630525840891862
14.7788035893678,DARPin,6.9894716102011e-4
14.7788035893678,target,NA
14.7788035893678,complex,NA
14.7788757609797,DARPin,NA
14.7788757609797,target,0.00785720553798143
14.7788757609797,complex,0.0586410451018623
14.7871368417705,DARPin,6.9871389299469e-4
14.7871368417705,target,NA
14.7871368417705,complex,NA
14.78720905386,DARPin,NA
14.78720905386,target,0.0078225147633182
14.78720905386,complex,0.0575061227019998
14.7954700941731,DARPin,6.9866668880043e-4
14.7954700941731,target,NA
14.7954700941731,complex,NA
14.7955423467402,DARPin,NA
14.7955423467402,target,0.00789206999056363
14.7955423467402,complex,0.0542059609222698
14.8038033465757,DARPin,6.9834038885945e-4
14.8038033465757,target,NA
14.8038033465757,complex,NA
14.8038756396205,DARPin,NA
14.8038756396205,target,0.00786041793232958
14.8038756396205,complex,0.0519836138264871
14.8121365989783,DARPin,6.9801408891847e-4
14.8121365989783,target,NA
14.8121365989783,complex,NA
14.8122089325008,DARPin,NA
14.8122089325008,target,0.00782876587409554
14.8122089325008,complex,0.0492223674463153
14.820469851381,DARPin,6.9778082089305e-4
14.820469851381,target,NA
14.820469851381,complex,NA
14.820542225381,DARPin,NA
14.820542225381,target,0.00947990400266127
14.820542225381,complex,0.0470048092413505
14.8288031037836,DARPin,1.4614032652897e-4
14.8288031037836,target,NA
14.8288031037836,complex,NA
14.8288755182613,DARPin,NA
14.8288755182613,target,0.0100285255803171
14.8288755182613,complex,0.0447920506706493
14.8371363561862,DARPin,-4.0550016783511e-4
14.8371363561862,target,NA
14.8371363561862,complex,NA
14.8372088111415,DARPin,NA
14.8372088111415,target,0.0100279099932134
14.8372088111415,complex,0.0431277718518348
14.8454696085889,DARPin,-0.00123413597481692
14.8454696085889,target,NA
14.8454696085889,complex,NA
14.8455421040218,DARPin,NA
14.8455421040218,target,0.0100272944061096
14.8455421040218,complex,0.0409198209729816
14.8538028609915,DARPin,-0.00206277178179868
14.8538028609915,target,NA
14.8538028609915,complex,NA
14.853875396902,DARPin,NA
14.853875396902,target,0.0100226392834764
14.853875396902,complex,0.0398040111626086
14.8621361133941,DARPin,1.4016539479797e-4
14.8621361133941,target,NA
14.8621361133941,complex,NA
14.8622086897823,DARPin,NA
14.8622086897823,target,0.00948084948750414
14.8622086897823,complex,0.0381493504133507
14.8704693657968,DARPin,1.4305961124322e-4
14.8704693657968,target,NA
14.8704693657968,complex,NA
14.8705419826626,DARPin,NA
14.8705419826626,target,0.0105827692523397
14.8705419826626,complex,0.0353929385836396
14.8788026181994,DARPin,5.5762207656137e-4
14.8788026181994,target,NA
14.8788026181994,complex,NA
14.8788752755428,DARPin,NA
14.8788752755428,target,0.0111354384231091
14.8788752755428,complex,0.0342722942228058
14.887135870602,DARPin,6.2705342554108e-4
14.887135870602,target,NA
14.887135870602,complex,NA
14.8872085684231,DARPin,NA
14.8872085684231,target,0.0116881075938785
14.8872085684231,complex,0.0320691778944133
14.8954691230046,DARPin,6.6125078308998e-4
14.8954691230046,target,NA
14.8954691230046,complex,NA
14.8955418613033,DARPin,NA
14.8955418613033,target,0.0122407767646479
14.8955418613033,complex,0.0320502631271414
14.9038023754073,DARPin,6.9544814063889e-4
14.9038023754073,target,NA
14.9038023754073,complex,NA
14.9038751541836,DARPin,NA
14.9038751541836,target,0.0127894225150559
14.9038751541836,complex,0.0298568105279485
14.9121356278099,DARPin,5.5750580452802e-4
14.9121356278099,target,NA
14.9121356278099,complex,NA
14.9122084470639,DARPin,NA
14.9122084470639,target,0.0127928276624521
14.9122084470639,complex,0.0287409631155168
14.9204688802125,DARPin,4.1956346841716e-4
14.9204688802125,target,NA
14.9204688802125,complex,NA
14.9205417399441,DARPin,NA
14.9205417399441,target,0.0133454968332216
14.9205417399441,complex,0.0276347740605617
14.9288021326152,DARPin,-4.0859542405056e-4
14.9288021326152,target,NA
14.9288021326152,complex,NA
14.9288750328244,DARPin,NA
14.9288750328244,target,0.0139021813667682
14.9288750328244,complex,0.0270770352130185
14.9371353850178,DARPin,-1.3339174800853e-4
14.9371353850178,target,NA
14.9371353850178,complex,NA
14.9372083257046,DARPin,NA
14.9372083257046,target,0.0150041226184947
14.9372083257046,complex,0.0259756833943862
14.9454686374204,DARPin,-2.7131124595931e-4
14.9454686374204,target,NA
14.9454686374204,complex,NA
14.9455416185849,DARPin,NA
14.9455416185849,target,0.0155608017803185
14.9455416185849,complex,0.0232241598323638
14.9538018898231,DARPin,-4.0923074391008e-4
14.9538018898231,target,NA
14.9538018898231,complex,NA
14.9538749114652,DARPin,NA
14.9538749114652,target,0.0158348222336935
14.9538749114652,complex,0.0232003272529283
14.9621351422257,DARPin,-0.00151777843085992
14.9621351422257,target,NA
14.9621351422257,complex,NA
14.9622082043454,DARPin,NA
14.9622082043454,target,0.0161088426870685
14.9622082043454,complex,0.0221038287857866
14.9704683946283,DARPin,-0.00151970440955385
14.9704683946283,target,NA
14.9704683946283,complex,NA
14.9705414972257,DARPin,NA
14.9705414972257,target,0.0166615118578378
14.9705414972257,complex,0.0215460765089366
14.978801647031,DARPin,-6.8909279894482e-4
14.978801647031,target,NA
14.978801647031,complex,NA
14.9788747901059,DARPin,NA
14.9788747901059,target,0.0172221795238251
14.9788747901059,complex,0.0215416063040983
14.9871348994336,DARPin,1.415188116642e-4
14.9871348994336,target,NA
14.9871348994336,complex,NA
14.9872080829862,DARPin,NA
14.9872080829862,target,0.0188694285250978
14.9872080829862,complex,0.0204451239521248
14.9954681518362,DARPin,4.17520479878e-4
14.9954681518362,target,NA
14.9954681518362,complex,NA
14.9955413758664,DARPin,NA
14.9955413758664,target,0.0187384694283182
14.9955413758664,complex,0.0193389348971697
15.0038014042388,DARPin,5.5496806809328e-4
15.0038014042388,target,NA
15.0038014042388,complex,NA
15.0038746687467,DARPin,NA
15.0038746687467,target,0.0186075103315387
15.0038746687467,complex,0.0187811718768744
15.0121346566415,DARPin,-6.67427564653796e-5
15.0121346566415,target,NA
15.0121346566415,complex,NA
15.012207961627,DARPin,NA
15.012207961627,target,0.0183422138491971
15.012207961627,complex,0.0182282675797924
15.0204679090441,DARPin,-6.8845358102399e-4
15.0204679090441,target,NA
15.0204679090441,complex,NA
15.0205412545072,DARPin,NA
15.0205412545072,target,0.0221866908390895
15.0205412545072,complex,0.0165785219568367
15.0288011614467,DARPin,-0.00206932281835656
15.0288011614467,target,NA
15.0288011614467,complex,NA
15.0288745473875,DARPin,NA
15.0288745473875,target,0.0221940415168674
15.0288745473875,complex,0.0165740383226917
15.0371344138494,DARPin,-4.1761150625276e-4
15.0371344138494,target,NA
15.0371344138494,complex,NA
15.0372078402677,DARPin,NA
15.0372078402677,target,0.0233039758920894
15.0372078402677,complex,0.0165695546885466
15.045467666252,DARPin,-4.1581688002744e-4
15.045467666252,target,NA
15.045467666252,complex,NA
15.045541133148,DARPin,NA
15.045541133148,target,0.0249592368178868
15.045541133148,complex,0.0143714125754064
15.0538009186546,DARPin,-6.9056113907984e-4
15.0538009186546,target,NA
15.0538009186546,complex,NA
15.0538744260283,DARPin,NA
15.0538744260283,target,0.0260612156716726
15.0538744260283,complex,0.0143687529768624
15.0621341710573,DARPin,-9.6530539813229e-4
15.0621341710573,target,NA
15.0621341710573,complex,NA
15.0622077189085,DARPin,NA
15.0622077189085,target,0.0260705216565425
15.0622077189085,complex,0.0143660933783184
15.0704674234599,DARPin,6.8803414042367e-4
15.0704674234599,target,NA
15.0704674234599,complex,NA
15.0705410117888,DARPin,NA
15.0705410117888,target,0.0260798276414124
15.0705410117888,complex,0.013814415848416
15.0788006758625,DARPin,6.9054951210519e-4
15.0788006758625,target,NA
15.0788006758625,complex,NA
15.078874304669,DARPin,NA
15.078874304669,target,0.0293830525324566
15.078874304669,complex,0.0138001476213096
15.0871339282651,DARPin,5.5233681248528e-4
15.0871339282651,target,NA
15.0871339282651,complex,NA
15.0872075975493,DARPin,NA
15.0872075975493,target,0.0304969351239217
15.0872075975493,complex,0.0132545770686912
15.0954671806678,DARPin,4.1412411286537e-4
15.0954671806678,target,NA
15.0954671806678,complex,NA
15.0955408904296,DARPin,NA
